id,Name,Founded,Business Type,HQ Location,Country,Website,LinkedIn,,
feec90be-13b7-45f0-ab3c-246322c890af,ELTA Systems,1967,Private Company,Ashdod,Israel,https://www.iai.co.il/about/groups/elta-systems,https://www.linkedin.com/company/elta/,,
711d6aaa-70ce-4053-a96c-b82999f71c52,Elyah,2018,Private Company,Tokyo,Japan,https://www.elyah.io/,https://www.linkedin.com/company/elyah,,
c7722719-cc74-43a2-9db7-4fcf2de5f722,Emerson,1890,Public Company,St Louis,United States,https://www.emerson.com/en-gb,https://www.linkedin.com/company/emerson/,,
f9657a76-4cba-405f-b3ef-587f7cf1e3da,Encapsulix,2011,-,Simiane Collongue,France,http://www.encapsulix.com/,https://www.linkedin.com/company/encapsulix/,,
6f3da345-cbcc-4fa4-a2a4-f94440a41449,Energetiq Technology,2004,Private Company,Wilmington,United States,https://www.energetiq.com/,https://www.linkedin.com/company/energetiq-technology/,,
b67ba57c-be87-4f17-abf1-a71f1506507f,Enlightra,2022,Private Company,Vaud,Switzerland,https://enlightra.com/,https://www.linkedin.com/company/enlightra/,,
1299e422-3e74-4a3c-bb7f-6d0cc9db4391,EnQuanta,2019,Private Company,Eden Prairie,United States,https://enquanta.io/,https://www.linkedin.com/company/enquantainc/,,
0dae6dde-5548-4d0a-80db-f25bcdc1b848,ENTANGLE,2017,Private Company,Riga,Latvia,https://www.entangle.tech/,https://www.linkedin.com/company/entangle-llc,,
0b75d56a-114d-4964-a243-839a75d3276c,Entangled Networks [acquired by IonQ],2022,Private Company,Toronto,Canada,https://www.entanglednetworks.com/,https://www.linkedin.com/company/entangled-networks/,,
378f1c4f-c367-452c-bdbf-d1424c5c602f,Entanglement,2017,Private Company,New York,United States,https://www.entanglement.ai/,https://www.linkedin.com/company/entanglementai,,
3e7081aa-1a8d-47a7-b1b5-1e345e1090d9,Entanglement Institute,2017,Private Company,Newport,United States,https://www.entanglement.institute/,https://www.linkedin.com/company/entanglementinstitute/,,
d59ffc52-23b3-4891-8807-a8f9ea473e64,Entanglement Partners sl,2016,Private Company,Madrid,Spain,http://www.entanglementpartners.com,https://www.linkedin.com/company/entanglement-partners-sl/,,
e99c157e-03df-417b-b0e9-a8587191ddfb,Entanglement Technologies,2010,Private Company,San Bruno,United States,http://entanglementtech.com/,https://www.linkedin.com/company/entanglement-technologies-inc/,,
9ad877e2-2fe3-4dc2-86bf-a5d31d9113f8,Entropica Labs,2018,Private Company,Singapore,Singapore,https://entropicalabs.com/,https://www.linkedin.com/company/entropica-labs,,
a27a5ccf-ee4e-41e4-b99f-9e70dfa6b27a,Ephos,2022,Private Company,San Francisco,United States,https://ephos.io/,https://www.linkedin.com/company/ephos-io,,
ea60777d-b7d2-4877-808c-1ff2a7cd6654,Equal1,2017,Private Company,Dublin,Ireland,https://equal1.us/,https://www.linkedin.com/company/equal1,,
93c1d2d0-6548-423e-ad78-08c6d8660cc1,Ergo Quantum Solutions Inc.,2021,Private Company,Vancouver,Canada,https://ergoquantum.com/,https://www.linkedin.com/company/ergo-quantum-inc/,,
dee0682b-476e-48d3-bf1b-efca84acfe59,Ernst & Young (EY),1989,Private Company,London,United Kingdom,https://www.ey.com/en_gl,https://www.linkedin.com/company/ernstandyoung/,,
29deb085-f8ed-4717-ba55-5b406ec8a86f,Error Corp.,2020,Private Company,College Park,United States,-,https://www.linkedin.com/company/error-corp,,
46d50a51-3972-4814-a925-431543ee715e,eShard,2015,Private Company,Pessac,France,https://www.eshard.com/,https://www.linkedin.com/company/eshard/,,
5d6e7d89-f5b5-43c7-a0f4-535f06cd35f4,Ethicqual,2022,Private Company,The Hague,The Netherlands,https://ethicqual.org/,https://www.linkedin.com/company/ethicqual/,,
11b66ba6-f2c6-466b-a045-83f5ecf2933f,EuQlid,2022,Private Company,College Park,United States,https://www.q-cat.io/,https://www.linkedin.com/company/qcat-euqlid/,,
cc73b07e-617d-45fc-a50c-7ee4924e6afd,EurA,1999,Private Company,Ellwangen,Germany,https://www.eura-ag.com/en/,https://www.linkedin.com/company/eura-ag/,,
e668ddd6-f5c6-4438-ab21-71812ab5feb0,Evatec,2004,-,St. Gallen,Switzerland,https://evatecnet.com/,https://www.linkedin.com/company/evatec-ag/,,
829e014c-dc47-4688-8150-362fbb91e07b,Eviden,2023,Private Company,Bezons,France,https://eviden.com/,https://www.linkedin.com/company/eviden/,,
c4e20d33-98f1-47c5-af0a-ab9824e42d50,EvolutionQ,2015,Private Company,Waterloo,Canada,https://evolutionq.com/,https://www.linkedin.com/company/evolutionq,,
76b9fb54-3659-4a94-97a1-2b9eeb4e1f3e,Exail,1998,Private Company,Paris,France,https://www.exail.com/,https://www.linkedin.com/company/ixblue/,,
b7688a22-88a4-442b-bd21-81eb1fa16132,exaQ.ai,2020,Private Company,Singapore,Singapore,https://exaq.ai/,https://www.linkedin.com/company/exaq-ai,,
028c0a08-129b-4369-bc91-3a8c20f9bb0f,Excelitas Technologies,1931,Private Company,Mississauga,Canada,http://www.excelitas.com,https://www.linkedin.com/company/excelitas-technologies,,
1fbed801-a512-4755-bbe7-9c2d2c9156ff,EXFO,1985,Private Company,Quebec,Canada,http://www.exfo.com/,https://www.linkedin.com/company/exfo,,
5d596574-fe3b-4887-87b7-0dfb31a046f9,EYL,2015,Private Company,Seoul,South Korea,https://www.eylpartners.com/?ckattempt=1,https://www.linkedin.com/company/eylpartners,,
3d0c190b-9939-438c-b315-d8975f8116c2,Fabrum,2004,-,Christchurch,New Zealand,https://fabrum.nz/,https://www.linkedin.com/company/fabrum/,,
a96503f3-8d78-4887-811c-3359ec70e9b8,FAccTs,2016,Private Company,Cologne,Germany,https://www.faccts.de/,https://www.linkedin.com/company/faccts/,,
558f20e6-edc3-478a-8e79-ba07628c7d35,FAR Biotech,2016,Private Company,Houston,United States,https://www.farbiotech.com/,https://www.linkedin.com/company/far-biotech,,
be02bfda-15ba-4b17-8e17-97e67c4fc78c,Fathom Radiant,2014,Private Company,Boulder,United States,https://www.fathomradiant.co/,https://www.linkedin.com/company/fathom-radiant,,
a35eee71-437c-4ba6-9054-0db47e63e662,FCE Frankfurt Consulting Engineers GmbH,2004,Private Company,Frankfurt,Germany,http://frankfurtconsultingengineers.de/,https://www.linkedin.com/company/fce-frankfurt-consulting-engineers-gmbh/,,
01fd89f9-ba87-42a0-9ed9-663deaca5968,FEMTOprint,2013,-,Muzzano,Switzerland,https://www.femtoprint.ch/,https://www.linkedin.com/company/3224552,,
ed40bf22-bb67-4b93-ac25-7ca1165356ba,Femtum,2017,Private Company,Quebec,Canada,https://femtum.com/,https://www.linkedin.com/company/femtum/,,
ffe1b95b-fde6-44ac-80be-6aa121b060e3,Fermioniq,2021,Private Company,Amsterdam,The Netherlands,https://www.fermioniq.com/,https://www.linkedin.com/company/fermioniq/,,
b53c75db-2e92-45ac-8765-fca7be523b9a,few-cycle,2013,Private Company,Varennes,Canada,https://www.few-cycle.com/,https://www.linkedin.com/company/few-cycle/,,
e4286050-9512-4e7f-99ad-56b62bb304da,Fibercore,1982,Private Company,Southampton,United Kingdom,fibercore.humaneticsgroup.com,https://www.linkedin.com/company/fibercore-limited/,,
45db8200-4241-4fa4-84c0-2e0c7aaea69e,ficonTEC,2001,Private Company,Achim,Germany,http://www.ficontec.com,https://www.linkedin.com/company/ficontec,,
4a49ea8a-a036-4b21-902e-59a37137ac0a,finQbit,2023,Private Company,Cracow,Poland,https://finqbit.tech/,https://www.linkedin.com/company/finqbit/,,
c35210a5-e7a9-4979-822d-3220303f6bee,First Quantum,2022,Private Company,Seoul,South Korea,https://thefirstquantum.com/,-,,
934ddd06-d2f0-40a4-9de3-7e221e02b9da,FISBA,1957,Private Company,St. Gallen,Switzerland,http://www.fisba.com,https://www.linkedin.com/company/fisba,,
a0d5e8ec-1504-4756-867e-f5a7fd928be9,Fixstars,2002,Public Company,Tokyo,Japan,https://www.fixstars.com/en/,https://www.linkedin.com/company/fixstars-corporation/,,
81593d5a-ef84-4c0c-a42c-a242877e1f4f,Flawless Photonics,2017,Private Company,Mountain View,United States,https://www.flawless-photonics.com,https://www.linkedin.com/company/flawless-photonics/,,
c391e854-0e4c-46f1-b28f-bade205218e5,Flipscloud,2013,-,Taipei,Taiwan,https://flipscloud.com/,-,,
368da8bb-91fe-46de-8961-3c4067f2c7d9,Florence Quantum Labs,2024,-,San Francisco,United States,https://florencequantumlabs.com/,https://www.linkedin.com/company/florencequantumlabs/,,
9167c887-2bbf-47f8-a29f-2f905dca66f4,Fluence.technology,2016,Private Company,Warszawa,Poland,https://fluence.technology,https://www.linkedin.com/company/fluencetechnology,,
6af732ed-ebf5-4288-bf19-a339ef048fa7,FND Biotech,2016,Private Company,Taipei,Taiwan,http://www.fndbiotech.net/,https://www.linkedin.com/company/fnd-biotech-inc-fluorescent-nanodiamond-expert/,,
7f90709d-0492-4d30-9281-9d90be0669f2,Focuslight Technologies Inc,2007,Public Company,Xian,China,http://www.focuslight.com,https://www.linkedin.com/company/focuslight-technologies,,
d31a07e1-6167-4efe-84a2-ada022ccb72a,Foley Hoag LLP,1943,Private Company,Boston,United States,https://www.foleyhoag.com/home/,https://www.linkedin.com/company/foley-hoag-llp/,,
4ed44ffb-1739-4712-9ed3-a5a51c5f679b,Folio Photonics,2012,Private Company,Solon,United States,http://foliophotonics.com,https://www.linkedin.com/company/folio-photonics-inc/,,
db19f363-7a93-464a-98db-26278e4445f5,FOM Technologies,2012,Private Company,Kastrup,Denmark,https://www.fomtechnologies.com/,https://www.linkedin.com/company/fom-technologies/,,
7a0bbb47-8ec3-42e8-9367-13abc6161767,Foqus,2021,Private Company,Toronto,Canada,https://foqus.ca/,https://www.linkedin.com/company/foqus-tech/,,
873062f6-b099-4ead-a028-be44bf214e2f,ForeQast Technologies Limited,2021,Private Company,Toronto,Canada,https://www.foreqast.ai/,https://www.linkedin.com/company/foreqastai/,,
59afb92c-e03c-4ada-b8f8-101dc848d14c,FormFactor Inc.,1993,Public Company,Livermore,United States,https://www.formfactor.com/,https://www.linkedin.com/company/formfactor,,
0020085a-4a0e-4c32-83b8-aa1e7f59546b,Forward Photonics,2017,Private Company,Woburn,United States,https://www.forwardphotonics.com/,https://www.linkedin.com/company/forward-photonics/,,
5462f668-8e3e-4314-92c1-0395accfbfef,Foxconn,1974,Public Company,Tucheng,Taiwan,https://www.foxconn.com.tw/zh-tw,https://www.linkedin.com/company/%E9%B4%BB%E6%B5%B7%E7%B2%BE%E5%AF%86%E5%B7%A5%E6%A5%AD%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,,
b56109ae-d5cb-49f2-b4c9-6826f6c5649b,Fractal,2021,Private Company,Solana Beach,United States,https://www.fractal.is,https://www.linkedin.com/company/fractalwagmi,,
c2d3bc41-637c-4057-88dc-2aae9baff3b9,fragmentiX Storage Solutions,2018,Private Company,Klosterneuburg,Austria,https://www.fragmentix.com/,https://www.linkedin.com/company/fragmentix-storage-solutions-gmbh/,,
efc445e4-2cad-466f-ae10-a1817b304ebd,Frankfurt Laser Company,1994,Private Company,Friedrichsdorf,Germany,https://frlaserco.com/,https://www.linkedin.com/company/frankfurt-laser-company/,,
952f1777-3d87-4ced-ab6a-32556590a7db,Fraunhofer UK Research Limited,2012,Non-Profit,Glasgow,United Kingdom,http://fraunhofer.co.uk/,https://www.linkedin.com/company/fraunhofer-uk-research-limited/,,
14bd856c-2f6d-4ce5-b4e7-a7c9940ca141,Freedom Photonics,2005,Private Company,Santa Barbara,United States,http://freedomphotonics.com,https://www.linkedin.com/company/freedom-photonics/,,
8c4efd7c-577e-48ca-963a-bf6817c559ce,Frequency Electronics,1961,Private Company,New York,United States,http://www.freqelec.com/,https://www.linkedin.com/company/frequency-electronics/,,
54ec5f0a-a6de-4a4a-a389-dd4d70524744,Fujitsu,1935,Public Company,Tokyo,Japan,https://www.fujitsu.com/,https://www.linkedin.com/company/fujitsu,,
aa81ac1f-4909-4153-a8e1-5d7789889bbf,Future Worlds Labs,2015,Private Company,Southampton,United Kingdom,http://www.futureworlds.com/,https://www.linkedin.com/company/future-worlds/,,
db853a65-c8d9-406b-b080-7eef59437f62,Futurice,2000,Private Company,Tampere,Finland,https://www.futurice.com/,https://www.linkedin.com/company/futurice/,,
c8403434-012f-4a74-ae2a-f6ce3432ed8c,g2-Zero,2020,Private Company,Madrid,Spain,https://g2-zero.com/,https://www.linkedin.com/company/g2-zero/,,
d7c3294e-5102-4284-9cbe-764e06bf7c76,G2Q Computing,2023,Private Company,Milan,Italy,https://G2QComputing.com,https://www.linkedin.com/company/g2qcomputing/,,
ec11c0d8-f8d1-418f-8438-f4318365f05e,Galaxy Innovation,2020,Private Company,Lindfield,United Kingdom,-,-,,
b6e28680-4a7b-4491-98e8-781cdd584a8b,GDQ,2022,Private Company,Pune,India,https://gdqlabs.com/,https://www.linkedin.com/company/gdqlabs/,,
4c6e9301-4c04-40f3-b3e4-7660d0f9ee00,Gekko Photonics,2019,Private Company,Wroclaw,Poland,https://www.gekkophotonics.com/,https://www.linkedin.com/company/gekko-photonics/,,
713bce2e-ee88-4fc4-bbf3-09a8206e732e,GEM Systems,1980,Private Company,Markham,Canada,http://www.gemsys.ca/,https://www.linkedin.com/company/gem-systems-inc-/,,
1c88a858-44bd-40e4-b5f8-a2597f8bcdaf,General Dynamics Information Technology,2008,-,Tampa,United States,https://www.gdit.com,https://www.linkedin.com/company/arma-global-corporation,,
dbabb634-f2be-4890-b5f4-463ed9231e58,General Dynamics Mission Systems,1999,Private Company,Fairfax,United States,http://gdmissionsystems.com/,https://www.linkedin.com/company/gdms,,
ee7ed488-7097-476e-8c1c-241d8478b18a,Genesis Quantum Inc.,2022,-,Alexandria,United States,https://www.genesisqt.com/,https://www.linkedin.com/company/genesis-quantum-inc/,,
a13f83f1-64b8-44d8-8d86-05c3d6eb423c,GESDA - Geneva Science and Diplomacy Anticipator,2019,-,Geneva,Switzerland,http://www.gesda.global/,https://www.linkedin.com/company/gesda-global/,,
40a7b23a-6649-4b39-915f-66a3aa34c509,Gigajot Technology,2017,Private Company,Pasadena,United States,http://www.gigajot.tech/,https://www.linkedin.com/company/gigajot/,,
e84d72c1-d131-4a6f-9ea6-ee6ca581c96c,Global Data Quantum,2022,Private Company,Bilbao,Spain,https://www.globaldataquantum.com/en/,https://www.linkedin.com/company/globaldmtech/,,
78800e93-4145-44e8-80ad-e0dec83daa99,Global Quantum Intelligence,2014,Private Company,New York,United States,https://www.global-qi.com/,https://www.linkedin.com/company/globalqi/,,
0091ecb6-6d3b-4bd6-8b79-7ebed1091e6d,GlobalFoundries,2009,Private Company,Malta,United States,https://gf.com/,https://www.linkedin.com/company/globalfoundries/,,
301804c4-2d56-4931-81ba-fb06517b02a8,GLOphotonics,2011,-,Limoges,France,https://www.glophotonics.fr/,https://www.linkedin.com/company/glophotonics/,,
c7f5a0c0-ddc8-406e-b30a-19f3d1ceb40e,Good Chemistry Company [Acquired by SandboxAQ],2021,Private Company,Vancouver,Canada,https://goodchemistry.com/,https://www.linkedin.com/company/goodchemistry/,,
ce6be9d1-6abb-4910-9c6f-9fe21b341d5f,GoodLabs Studio,2019,Private Company,Toronto,Canada,https://www.goodlabs.studio/,https://www.linkedin.com/company/goodlabs-studio/,,
5eb8db60-6794-4d61-af52-7a96f8c8b770,Google DeepMind [Acquired by Google],2010,Private Company,London,United Kingdom,https://deepmind.google/,https://www.linkedin.com/company/googledeepmind/,,
d3025120-665c-41f6-813a-d341d969979c,Google Quantum AI lab,2013,Listed Corporate Division,Berkeley,United States,https://quantumai.google/,https://www.linkedin.com/company/google/,,
5b1907b7-5e17-4e21-8c06-75bf228c4cf2,GoQuantum,2018,Private Company,Las Condes,Chile,http://goquantum.tech,https://www.linkedin.com/company/goquantum,,
f5743b8a-c80a-4c50-9364-0ed23fc6e042,Great Lakes Crystal Technologies (GLCT),2019,Private Company,Michigan,United States,https://glcrystal.com/,https://www.linkedin.com/company/glctech/,,
a5698e83-3b00-4a80-a7c9-d4bac01d0401,Groovenauts,2012,Private Company,Fukuoka,Japan,https://www.groovenauts.jp/en/,https://www.linkedin.com/company/groovenauts-inc/,,
5bf8f129-80f5-4bc3-8131-cba253f8a60a,Guangdong Hottech Industrial,1992,Private Company,Dongguan,China,http://www.hottechsemi.com/,https://www.linkedin.com/company/hottechsemi,,
b5a83b8d-7c01-40aa-9c8a-c1a182ef1a98,Guardion,2018,Private Company,Boston,United States,https://guardiontech.com/,https://www.linkedin.com/company/guardion/,,
7b133eb2-b134-4a80-8b62-46a4a9f2af2d,Gurobi Optimization,2008,Private Company,Beaverton,United States,http://www.gurobi.com,https://www.linkedin.com/company/gurobi-optimization/,,
53cc5a48-8abd-4830-87f3-572369c45c47,GWR Instruments,1979,Private Company,San Diego,United States,http://www.gwrinstruments.com/,https://www.linkedin.com/company/gwr-instruments-inc./,,
ef188fe6-5d13-45dd-bc9c-8cf6b9d65122,GXC [Photonics Division],2016,Private Company,Austin,United States,https://gxc.io/,https://www.linkedin.com/company/gxcinc/,,
39dcf0b3-5a54-4739-b9c4-2717ec7512ff,H-Bar,2016,Private Company,Melbourne,Australia,http://www.h-bar.com.au/,https://www.linkedin.com/company/h-bar-quantum-consultants,,
b395c64c-779a-46d8-ba30-c5be6423de5c,Hafnium Labs,2016,Private Company,København,Denmark,https://www.hafniumlabs.com/,https://www.linkedin.com/company/hafniumlabs,,
61313466-5934-4412-9e73-0ec42149366b,Haiqu,2022,Private Company,Stanford,United States,https://www.haiqu.ai/,https://www.linkedin.com/company/haiquai,,
cc1b8946-7dc0-493f-a485-0bdc67b1def9,Hamamatsu Photonics,1948,Public Company,Hamamatsu,Japan,https://www.hamamatsu.com/eu/en/index.html,https://www.linkedin.com/company/hamamatsu-photonics-deutschland,,
ab2a80f0-b4af-47ca-85a1-e9b847d73204,Hanhai Quantum,2021,Private Company,Hefei,China,https://pwdft.com/,-,,
c9051e4a-a0df-4c80-96ff-347bd52bdaa1,Harlin Ltd,2000,Private Company,Salisbury,United Kingdom,http://www.harlinltd.co.uk/,https://www.linkedin.com/company/harlin-ltd/,,
1708521f-e8a4-4b40-89ed-8a54460f4396,Harrisburg Universal,2022,Private Company,Harrisburg,United States,https://harrisburguniversal.com,-,,
1c19b171-ab25-4c7b-b68e-b85cf8699f5b,HCD Research,1991,Private Company,Flemington,United States,http://www.hcdi.net/,https://www.linkedin.com/company/hcd-research/,,
86ff80cc-6b35-4af9-9440-257deb0b7f3d,HCL Technologies,1991,Public Company,Noida,India,http://www.hcltech.com/,https://www.linkedin.com/company/point-to-point-products,,
600645a1-ce13-4a6b-9200-6aa58bd9d354,HEE Photonics Labs,2005,Private Company,Riga,Latvia,https://www.heephotonic.eu,-,,
a23123e9-775d-48d2-aac6-ac789a0103ae,Hefei Sizhen Chip Technology Co.,2020,Private Company,Hefei,China,https://www.gz-ichip.com/,-,,
b9ec2325-eb8a-4a72-a9b6-d519c29159f6,Helia Photonics,2002,Private Company,Livingston,United Kingdom,https://www.helia-photonics.com/,https://www.linkedin.com/company/helia-photonics-ltd/,,
6fecb9d7-ebd1-43ae-bdb6-ea4bff829723,Hengtong Optoelectronics,1993,Private Company,Suzhou,China,http://www.hengtonggroup.com/,https://www.linkedin.com/company/hengtong-optic-electric-co-ltd/,,
3ca451dc-25a7-4b18-aee7-9bdaf1cd2cc6,HEQA Security (Formerly QuantLR),2021,Private Company,Jerusalem,Israel,https://heqa-sec.com/,https://www.linkedin.com/company/heqa-sec/,,
06742efc-bd76-4a4a-aefe-a9a93a471323,Hexa Solution,2007,Private Company,Gyeonggi-do,South Korea,http://hexasolution.co.kr/,-,,
502513ef-97bb-4725-bcb6-9cadcf0b1c6d,High Precision Devices (Acquired by FormFactor),1994,Private Company,Boulder,United States,https://hpd-online.com/,https://www.linkedin.com/company/high-precision-devices,,
06970e8d-1934-4a0d-8be4-d5682c463890,HighQ,2013,Private Company,Waterloo,Canada,https://highqtechnologies.com/,https://www.linkedin.com/company/highqtechnologies/,,
3e57ce29-9ac7-466d-a8d3-9c15c0dff9f1,HiQuTe Diamond,2022,Private Company,Paris,France,https://www.hiqute-diamond.com,https://www.linkedin.com/company/hiqute-diamond/,,
d6a07c47-1e09-414b-8c49-5ef802e38d06,Hitachi,1910,Private Company,Tokyo,Japan,hitachi.com,https://www.linkedin.com/company/hitachi/,,
ed2e0611-9e3d-4f42-a445-3ee60ce34871,HKA Marketing Communications,1985,Private Company,Tustin,United States,https://www.hkamarcom.com/,https://www.linkedin.com/company/hka-inc--public-relations/,,
3ae3d2d1-13c0-4a1e-aa8e-5451dc931c02,Holland & Knight LLP,1968,Private Company,Miami,United States,http://www.hklaw.com/,https://www.linkedin.com/company/holland-knight-llp/,,
3cce8c27-069c-4af4-9792-3195b4f19eeb,HOLOEYE Photonics,1999,Private Company,Berlin,Germany,https://holoeye.com/,https://www.linkedin.com/company/holoeye-photonics-ag/,,
1cb5d413-6108-4d32-84c6-6b263fbbcd54,Honeywell,1906,Public Company,Charlotte,United States,http://www.honeywell.com/,https://www.linkedin.com/company/honeywell,,
931b89b7-1e47-4ab7-9803-ac2ec9b1988e,Hoptroff,2015,Private Company,London,United Kingdom,https://www.hoptroff.com/,https://www.linkedin.com/company/hoptroff-london/,,
0bea4195-143d-4c8f-9e36-092f466ee8a4,Horiba,1953,Public Company,Kyoto,Japan,http://www.horiba.com,https://www.linkedin.com/company/horiba,,
ecb0291a-8341-478b-a49b-74172fbbad85,Horizon Quantum Computing,2018,Private Company,Singapore,Singapore,http://horizonquantum.com/,https://www.linkedin.com/company/horizon-quantum-computing,,
6d197f34-1482-41e0-8e3c-4da2cff8ae69,HorizonX Consulting,2023,Private Company,London,United Kingdom,https://www.horizonxc.com/,https://www.linkedin.com/company/horizonxc/,,
216680b6-402e-4dfb-825c-0b1b3fcedda9,HQS Quantum Simulations,2017,Private Company,Karlsruhe,Germany,https://quantumsimulations.de/,https://www.linkedin.com/company/hqs-quantum-simulations,,
a17b19fb-76ba-47e6-8b3b-7db49ca18f99,HSBC,1836,Private Company,London,United Kingdom,http://www.hsbc.co.uk/,https://www.linkedin.com/company/hsbc-life-uk-ltd,,
5fcebe5d-0e12-4f1f-a2fe-dc5fbcafb103,Huawei Cloud,2019,Corporate Division,Shenzhen,China,https://www.huaweicloud.com/intl/en-us/solution/hiq/,https://www.linkedin.com/company/huaweicloudapac,,
f1fc7252-a0ab-4e57-b27d-57235e2be723,Huayi Quantum,2022,Private Company,Beijing,China,-,-,,
41e9c84b-fbd9-421c-ab01-2f02d4041c1c,HUB Security,2017,Public Company,Tel Aviv,Israel,https://hubsecurity.com/,https://www.linkedin.com/company/hubsecurityio/,,
